"player","team_num","position","game_id","game_date","season","session","team","opponent","is_home","game_period","shift_num","seconds_start","seconds_end","seconds_duration","shift_start","shift_end","duration","shift_mod"
"DAVID.BACKES","BOS42","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,8,1246,1292,46,"0:46","1:32","00:46",0
"JOE.MORROW","BOS45","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,10,1246,1292,46,"0:46","1:32","00:46",0
"KEVAN.MILLER","BOS86","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,10,1246,1292,46,"0:46","1:32","00:46",0
"PATRICE.BERGERON","BOS37","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,9,1246,1292,46,"0:46","1:32","00:46",0
"ALEX.BURROWS","OTT14","L","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,9,1277,1329,52,"1:17","2:09","00:52",0
"BEN.HARPUR","OTT67","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,8,1283,1329,46,"1:23","2:09","00:46",0
"CHRIS.WIDEMAN","OTT6","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,7,1287,1329,42,"1:27","2:09","00:42",0
"KYLE.TURRIS","OTT7","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,9,1292,1339,47,"1:32","2:19","00:47",0
"RYAN.DZINGEL","OTT18","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,8,1292,1341,49,"1:32","2:21","00:49",0
"COLIN.MILLER","BOS6","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,8,1292,1338,46,"1:32","2:18","00:46",0
"DOMINIC.MOORE","BOS28","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,10,1292,1338,46,"1:32","2:18","00:46",0
"JOHN-MICHAEL.LILES","BOS26","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,10,1292,1338,46,"1:32","2:18","00:46",0
"NOEL.ACCIARI","BOS55","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,9,1292,1338,46,"1:32","2:18","00:46",0
"RILEY.NASH","BOS20","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,10,1292,1338,46,"1:32","2:18","00:46",0
"CODY.CECI","OTT5","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,13,1329,1411,82,"2:09","3:31","01:22",0
"DION.PHANEUF","OTT2","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,12,1329,1411,82,"2:09","3:31","01:22",0
"ZACK.SMITH","OTT15","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,9,1329,1425,96,"2:09","3:45","01:36",0
"CHARLIE.MCAVOY","BOS73","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,11,1338,1479,141,"2:18","4:39","02:21",0
"DREW.STAFFORD","BOS19","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,6,1338,1405,67,"2:18","3:25","01:07",0
"FRANK.VATRANO","BOS72","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,6,1338,1475,137,"2:18","4:35","02:17",0
"RYAN.SPOONER","BOS51","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,5,1338,1475,137,"2:18","4:35","02:17",0
"ZDENO.CHARA","BOS33","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,11,1338,1479,141,"2:18","4:39","02:21",0
"JEAN-GABRIEL.PAGEAU","OTT44","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,8,1339,1411,72,"2:19","3:31","01:12",0
"CLARKE.MACARTHUR","OTT16","L","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,8,1341,1411,70,"2:21","3:31","01:10",0
"DAVID.PASTRNAK","BOS88","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,8,1405,1479,74,"3:25","4:39","01:14",0
"DERICK.BRASSARD","OTT19","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,11,1411,1476,65,"3:31","4:36","01:05",0
"ERIK.KARLSSON","OTT65","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,13,1411,1479,68,"3:31","4:39","01:08",0
"MARC.METHOT","OTT3","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,11,1411,1461,50,"3:31","4:21","00:50",0
"MIKE.HOFFMAN","OTT68","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,11,1411,1479,68,"3:31","4:39","01:08",0
"MARK.STONE","OTT61","R","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,11,1425,1479,54,"3:45","4:39","00:54",0
"BEN.HARPUR","OTT67","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,9,1461,1479,18,"4:21","4:39","00:18",0
"DAVID.KREJCI","BOS46","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,10,1475,1546,71,"4:35","5:46","01:11",0
"TIM.SCHALLER","BOS59","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,9,1475,1521,46,"4:35","5:21","00:46",0
"KYLE.TURRIS","OTT7","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,10,1476,1549,73,"4:36","5:49","01:13",0
"BOBBY.RYAN","OTT9","R","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,10,1479,1524,45,"4:39","5:24","00:45",0
"CODY.CECI","OTT5","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,14,1479,1524,45,"4:39","5:24","00:45",0
"DION.PHANEUF","OTT2","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,13,1479,1539,60,"4:39","5:39","01:00",0
"VIKTOR.STALBERG","OTT24","L","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,9,1479,1545,66,"4:39","5:45","01:06",0
"DAVID.BACKES","BOS42","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,9,1479,1489,10,"4:39","4:49","00:10",0
"JOE.MORROW","BOS45","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,11,1479,1556,77,"4:39","5:56","01:17",0
"KEVAN.MILLER","BOS86","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,11,1479,1556,77,"4:39","5:56","01:17",0
"DAVID.PASTRNAK","BOS88","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,9,1489,1546,57,"4:49","5:46","00:57",0
"BRAD.MARCHAND","BOS63","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,10,1521,1672,151,"5:21","7:52","02:31",0
"CLARKE.MACARTHUR","OTT16","L","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,9,1524,1564,40,"5:24","6:04","00:40",0
"ERIK.KARLSSON","OTT65","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,14,1524,1596,72,"5:24","6:36","01:12",0
"MARC.METHOT","OTT3","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,12,1539,1564,25,"5:39","6:04","00:25",0
"ZACK.SMITH","OTT15","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,10,1545,1564,19,"5:45","6:04","00:19",0
"DAVID.BACKES","BOS42","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,10,1546,1596,50,"5:46","6:36","00:50",0
"PATRICE.BERGERON","BOS37","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,10,1546,1659,113,"5:46","7:39","01:53",0
"JEAN-GABRIEL.PAGEAU","OTT44","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,9,1549,1624,75,"5:49","7:04","01:15",0
"COLIN.MILLER","BOS6","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,9,1556,1596,40,"5:56","6:36","00:40",0
"JOHN-MICHAEL.LILES","BOS26","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,11,1556,1596,40,"5:56","6:36","00:40",0
"ALEX.BURROWS","OTT14","L","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,10,1564,1596,32,"6:04","6:36","00:32",0
"BEN.HARPUR","OTT67","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,10,1564,1596,32,"6:04","6:36","00:32",0
"RYAN.DZINGEL","OTT18","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,9,1564,1596,32,"6:04","6:36","00:32",0
"CODY.CECI","OTT5","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,15,1596,1657,61,"6:36","7:37","01:01",0
"DION.PHANEUF","OTT2","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,14,1596,1657,61,"6:36","7:37","01:01",0
"VIKTOR.STALBERG","OTT24","L","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,10,1596,1624,28,"6:36","7:04","00:28",0
"CHARLIE.MCAVOY","BOS73","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,12,1596,1707,111,"6:36","8:27","01:51",0
"DAVID.PASTRNAK","BOS88","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,10,1596,1672,76,"6:36","7:52","01:16",0
"RYAN.SPOONER","BOS51","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,6,1596,1659,63,"6:36","7:39","01:03",0
"KYLE.TURRIS","OTT7","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,11,1624,1657,33,"7:04","7:37","00:33",0
"ZACK.SMITH","OTT15","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,11,1624,1657,33,"7:04","7:37","00:33",0
"ERIK.KARLSSON","OTT65","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,15,1657,1707,50,"7:37","8:27","00:50",0
"JEAN-GABRIEL.PAGEAU","OTT44","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,10,1657,1707,50,"7:37","8:27","00:50",0
"MARC.METHOT","OTT3","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,13,1657,1707,50,"7:37","8:27","00:50",0
"VIKTOR.STALBERG","OTT24","L","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,11,1657,1707,50,"7:37","8:27","00:50",0
"DAVID.KREJCI","BOS46","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,11,1659,1724,65,"7:39","8:44","01:05",0
"DREW.STAFFORD","BOS19","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,7,1659,1721,62,"7:39","8:41","01:02",0
"DAVID.BACKES","BOS42","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,11,1672,1724,52,"7:52","8:44","00:52",0
"FRANK.VATRANO","BOS72","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,7,1672,1707,35,"7:52","8:27","00:35",0
"BEN.HARPUR","OTT67","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,11,1707,1763,56,"8:27","9:23","00:56",0
"CODY.CECI","OTT5","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,16,1707,1733,26,"8:27","8:53","00:26",0
"KYLE.TURRIS","OTT7","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,12,1707,1755,48,"8:27","9:15","00:48",0
"ZACK.SMITH","OTT15","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,12,1707,1733,26,"8:27","8:53","00:26",0
"COLIN.MILLER","BOS6","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,10,1707,1766,59,"8:27","9:26","00:59",0
"ZDENO.CHARA","BOS33","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,12,1707,1724,17,"8:27","8:44","00:17",0
"ALEX.BURROWS","OTT14","L","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,11,1716,1755,39,"8:36","9:15","00:39",0
"DOMINIC.MOORE","BOS28","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,11,1721,1784,63,"8:41","9:44","01:03",0
"JOHN-MICHAEL.LILES","BOS26","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,12,1724,1766,42,"8:44","9:26","00:42",0
"NOEL.ACCIARI","BOS55","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,10,1724,1780,56,"8:44","9:40","00:56",0
"RILEY.NASH","BOS20","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,11,1724,1780,56,"8:44","9:40","00:56",0
"CHRIS.WIDEMAN","OTT6","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,8,1733,1787,54,"8:53","9:47","00:54",0
"DERICK.BRASSARD","OTT19","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,12,1733,1775,42,"8:53","9:35","00:42",0
"MARK.STONE","OTT61","R","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,12,1755,1817,62,"9:15","10:17","01:02",0
"MIKE.HOFFMAN","OTT68","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,12,1755,1817,62,"9:15","10:17","01:02",0
"MARC.METHOT","OTT3","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,14,1763,1787,24,"9:23","9:47","00:24",0
"JOE.MORROW","BOS45","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,12,1766,1825,59,"9:26","10:25","00:59",0
"KEVAN.MILLER","BOS86","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,12,1766,1826,60,"9:26","10:26","01:00",0
"RYAN.DZINGEL","OTT18","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,10,1775,1826,51,"9:35","10:26","00:51",0
"DAVID.BACKES","BOS42","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,12,1780,1825,45,"9:40","10:25","00:45",0
"PATRICE.BERGERON","BOS37","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,11,1780,1814,34,"9:40","10:14","00:34",0
"BRAD.MARCHAND","BOS63","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,11,1784,1826,42,"9:44","10:26","00:42",0
"CLARKE.MACARTHUR","OTT16","L","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,10,1787,1817,30,"9:47","10:17","00:30",0
"CODY.CECI","OTT5","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,17,1787,1826,39,"9:47","10:26","00:39",0
"DAVID.KREJCI","BOS46","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,12,1814,1826,12,"10:14","10:26","00:12",0
"DION.PHANEUF","OTT2","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,15,1817,1826,9,"10:17","10:26","00:09",0
"JEAN-GABRIEL.PAGEAU","OTT44","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,11,1817,1826,9,"10:17","10:26","00:09",0
"ZACK.SMITH","OTT15","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,13,1817,1826,9,"10:17","10:26","00:09",0
"DAVID.PASTRNAK","BOS88","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,11,1825,1826,1,"10:25","10:26","00:01",0
"ZDENO.CHARA","BOS33","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,13,1825,1878,53,"10:25","11:18","00:53",0
"CLARKE.MACARTHUR","OTT16","L","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,11,1826,1849,23,"10:26","10:49","00:23",0
"DERICK.BRASSARD","OTT19","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,13,1826,1878,52,"10:26","11:18","00:52",0
"ERIK.KARLSSON","OTT65","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,16,1826,1849,23,"10:26","10:49","00:23",0
"KYLE.TURRIS","OTT7","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,13,1826,1849,23,"10:26","10:49","00:23",0
"MARC.METHOT","OTT3","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,15,1826,1849,23,"10:26","10:49","00:23",0
"CHARLIE.MCAVOY","BOS73","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,13,1826,1878,52,"10:26","11:18","00:52",0
"DOMINIC.MOORE","BOS28","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,12,1826,1830,4,"10:26","10:30","00:04",0
"NOEL.ACCIARI","BOS55","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,11,1826,1830,4,"10:26","10:30","00:04",0
"RILEY.NASH","BOS20","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,12,1826,1830,4,"10:26","10:30","00:04",0
"DAVID.KREJCI","BOS46","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,13,1830,1878,48,"10:30","11:18","00:48",0
"DAVID.PASTRNAK","BOS88","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,12,1830,1878,48,"10:30","11:18","00:48",0
"TIM.SCHALLER","BOS59","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,10,1830,1872,42,"10:30","11:12","00:42",0
"CODY.CECI","OTT5","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,18,1849,1878,29,"10:49","11:18","00:29",0
"DION.PHANEUF","OTT2","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,16,1849,1878,29,"10:49","11:18","00:29",0
"MARK.STONE","OTT61","R","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,13,1849,1878,29,"10:49","11:18","00:29",0
"MIKE.HOFFMAN","OTT68","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,13,1849,1878,29,"10:49","11:18","00:29",0
"BRAD.MARCHAND","BOS63","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,12,1872,1911,39,"11:12","11:51","00:39",0
"ALEX.BURROWS","OTT14","L","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,12,1878,1911,33,"11:18","11:51","00:33",0
"ERIK.KARLSSON","OTT65","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,17,1878,1911,33,"11:18","11:51","00:33",0
"KYLE.TURRIS","OTT7","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,14,1878,1911,33,"11:18","11:51","00:33",0
"MARC.METHOT","OTT3","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,16,1878,1911,33,"11:18","11:51","00:33",0
"RYAN.DZINGEL","OTT18","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,11,1878,1911,33,"11:18","11:51","00:33",0
"COLIN.MILLER","BOS6","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,11,1878,1951,73,"11:18","12:31","01:13",0
"DAVID.BACKES","BOS42","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,13,1878,1911,33,"11:18","11:51","00:33",0
"JOHN-MICHAEL.LILES","BOS26","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,13,1878,1951,73,"11:18","12:31","01:13",0
"PATRICE.BERGERON","BOS37","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,12,1878,1911,33,"11:18","11:51","00:33",0
"BEN.HARPUR","OTT67","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,12,1911,1984,73,"11:51","13:04","01:13",0
"CHRIS.WIDEMAN","OTT6","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,9,1911,1984,73,"11:51","13:04","01:13",0
"JEAN-GABRIEL.PAGEAU","OTT44","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,12,1911,1984,73,"11:51","13:04","01:13",0
"VIKTOR.STALBERG","OTT24","L","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,12,1911,1984,73,"11:51","13:04","01:13",0
"ZACK.SMITH","OTT15","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,14,1911,1984,73,"11:51","13:04","01:13",0
"DREW.STAFFORD","BOS19","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,8,1911,1951,40,"11:51","12:31","00:40",0
"FRANK.VATRANO","BOS72","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,8,1911,1951,40,"11:51","12:31","00:40",0
"RYAN.SPOONER","BOS51","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,7,1911,1951,40,"11:51","12:31","00:40",0
"CHARLIE.MCAVOY","BOS73","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,14,1951,2013,62,"12:31","13:33","01:02",0
"DAVID.KREJCI","BOS46","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,14,1951,1970,19,"12:31","12:50","00:19",0
"DAVID.PASTRNAK","BOS88","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,13,1951,1970,19,"12:31","12:50","00:19",0
"TIM.SCHALLER","BOS59","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,11,1951,1970,19,"12:31","12:50","00:19",0
"ZDENO.CHARA","BOS33","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,14,1951,2013,62,"12:31","13:33","01:02",0
"BRAD.MARCHAND","BOS63","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,13,1970,2013,43,"12:50","13:33","00:43",0
"DAVID.BACKES","BOS42","R","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,14,1970,2013,43,"12:50","13:33","00:43",0
"PATRICE.BERGERON","BOS37","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,13,1970,2013,43,"12:50","13:33","00:43",0
"BOBBY.RYAN","OTT9","R","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,11,1984,2028,44,"13:04","13:48","00:44",0
"CLARKE.MACARTHUR","OTT16","L","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,12,1984,2028,44,"13:04","13:48","00:44",0
"CODY.CECI","OTT5","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,19,1984,2028,44,"13:04","13:48","00:44",0
"DERICK.BRASSARD","OTT19","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,14,1984,2028,44,"13:04","13:48","00:44",0
"DION.PHANEUF","OTT2","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,17,1984,2028,44,"13:04","13:48","00:44",0
"COLIN.MILLER","BOS6","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,12,2013,2042,29,"13:33","14:02","00:29",0
"DOMINIC.MOORE","BOS28","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,13,2013,2042,29,"13:33","14:02","00:29",0
"JOHN-MICHAEL.LILES","BOS26","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,14,2013,2042,29,"13:33","14:02","00:29",0
"NOEL.ACCIARI","BOS55","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,12,2013,2042,29,"13:33","14:02","00:29",0
"RILEY.NASH","BOS20","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,13,2013,2042,29,"13:33","14:02","00:29",0
"ERIK.KARLSSON","OTT65","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,18,2028,2120,92,"13:48","15:20","01:32",0
"KYLE.TURRIS","OTT7","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,15,2028,2042,14,"13:48","14:02","00:14",0
"MARC.METHOT","OTT3","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,17,2028,2042,14,"13:48","14:02","00:14",0
"MARK.STONE","OTT61","R","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,14,2028,2042,14,"13:48","14:02","00:14",0
"MIKE.HOFFMAN","OTT68","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,14,2028,2101,73,"13:48","15:01","01:13",0
"BOBBY.RYAN","OTT9","R","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,12,2042,2101,59,"14:02","15:01","00:59",0
"CLARKE.MACARTHUR","OTT16","L","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,13,2042,2101,59,"14:02","15:01","00:59",0
"DERICK.BRASSARD","OTT19","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,15,2042,2101,59,"14:02","15:01","00:59",0
"BRAD.MARCHAND","BOS63","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,14,2042,2071,29,"14:02","14:31","00:29",0
"KEVAN.MILLER","BOS86","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,13,2042,2119,77,"14:02","15:19","01:17",0
"PATRICE.BERGERON","BOS37","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,14,2042,2071,29,"14:02","14:31","00:29",0
"ZDENO.CHARA","BOS33","D","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,15,2042,2181,139,"14:02","16:21","02:19",0
"RILEY.NASH","BOS20","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,14,2071,2100,29,"14:31","15:00","00:29",0
"TIM.SCHALLER","BOS59","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,12,2071,2100,29,"14:31","15:00","00:29",0
"BRAD.MARCHAND","BOS63","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,15,2100,2119,19,"15:00","15:19","00:19",0
"PATRICE.BERGERON","BOS37","C","2016030124","2017-04-19","20162017","P","BOS","OTT",1,2,15,2100,2119,19,"15:00","15:19","00:19",0
"ALEX.BURROWS","OTT14","L","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,13,2101,2202,101,"15:01","16:42","01:41",0
"DION.PHANEUF","OTT2","D","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,18,2101,2170,69,"15:01","16:10","01:09",0
"KYLE.TURRIS","OTT7","C","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,16,2101,2195,94,"15:01","16:35","01:34",0
"MARK.STONE","OTT61","R","2016030124","2017-04-19","20162017","P","OTT","BOS",0,2,15,2101,2180,79,"15:01","16:20","01:19",0
